user_id,segment,session_id,content_id,event_date,content_quality_score,completion_rate,is_skipped,watch_time_sec
USR_0369,power,SES_USR_0369_01,B07NKNBTT3,2023-02-08,0.4915,0.6053,True,18.2
USR_0369,power,SES_USR_0369_01,B088GXTJM3,2023-02-08,0.541,0.8751,False,26.3
USR_0369,power,SES_USR_0369_01,B00KRCBA6E,2023-02-08,0.4213,0.8642,False,25.9
USR_0369,power,SES_USR_0369_01,B07WKB69RS,2023-02-08,0.4704,0.7613,False,22.8
USR_0369,power,SES_USR_0369_01,B09XBJ1CTN,2023-02-08,0.5143,0.6826,True,20.5
USR_0369,power,SES_USR_0369_02,B00E9G8KOY,2023-03-11,0.4977,0.695,False,20.8
USR_0369,power,SES_USR_0369_02,B07Z3K96FR,2023-03-11,0.494,1.0,False,30.0
USR_0369,power,SES_USR_0369_02,B08D77XZX5,2023-03-11,0.4842,0.8845,False,26.5
USR_0369,power,SES_USR_0369_02,B078WB1VWJ,2023-03-11,0.5395,0.7309,True,21.9
USR_0369,power,SES_USR_0369_02,B08H5L8V1L,2023-03-11,0.5388,0.6293,False,18.9
USR_0369,power,SES_USR_0369_03,B0188KPKB2,2023-01-27,0.4983,0.8938,False,26.8
USR_0369,power,SES_USR_0369_03,B082FTPRSK,2023-01-27,0.5326,0.9873,False,29.6
USR_0369,power,SES_USR_0369_03,B08W56G1K9,2023-01-27,0.4961,0.8771,False,26.3
USR_0369,power,SES_USR_0369_03,B0B54Y2SNX,2023-01-27,0.4201,0.6571,False,19.7
USR_0369,power,SES_USR_0369_04,B08TGG316Z,2023-02-17,0.6092,0.8831,False,26.5
USR_0369,power,SES_USR_0369_04,B09C6H53KH,2023-02-17,0.5136,0.7347,False,22.0
USR_0369,power,SES_USR_0369_04,B0BBMPH39N,2023-02-17,0.4903,0.8866,False,26.6
USR_0369,power,SES_USR_0369_04,B07RX14W1Q,2023-02-17,0.5615,0.8498,True,25.5
USR_0369,power,SES_USR_0369_04,B09MJ77786,2023-02-17,0.5516,0.7646,False,22.9
USR_0369,power,SES_USR_0369_04,B0756KCV5K,2023-02-17,0.5182,0.9572,False,28.7
USR_0369,power,SES_USR_0369_04,B09TY4MSH3,2023-02-17,0.3034,0.5695,False,17.1
USR_0369,power,SES_USR_0369_05,B085HY1DGR,2023-02-09,0.4676,0.9655,False,29.0
USR_0369,power,SES_USR_0369_05,B0B7NWGXS6,2023-02-09,0.49,0.8626,False,25.9
USR_0369,power,SES_USR_0369_05,B09FKDH6FS,2023-02-09,0.4884,0.7217,False,21.6
USR_0369,power,SES_USR_0369_05,B08461VC1Z,2023-02-09,0.5885,1.0,True,30.0
USR_0369,power,SES_USR_0369_05,B09XJ1LM7R,2023-02-09,0.5367,1.0,False,30.0
USR_0369,power,SES_USR_0369_06,B089WB69Y1,2023-02-14,0.4768,0.6662,False,20.0
USR_0369,power,SES_USR_0369_06,B09MJ77786,2023-02-14,0.5516,0.6128,True,18.4
USR_0369,power,SES_USR_0369_06,B08HLZ28QC,2023-02-14,0.4982,0.805,False,24.1
USR_0369,power,SES_USR_0369_06,B08CFCK6CW,2023-02-14,0.3915,0.945,False,28.3
USR_0369,power,SES_USR_0369_06,B078HG2ZPS,2023-02-14,0.4524,0.7596,False,22.8
USR_0369,power,SES_USR_0369_06,B00A0VCJPI,2023-02-14,0.6234,0.7692,False,23.1
USR_0369,power,SES_USR_0369_06,B08JMC1988,2023-02-14,0.5029,1.0,False,30.0
USR_0369,power,SES_USR_0369_07,B08C4Z69LN,2023-02-28,0.6017,0.7371,True,22.1
USR_0369,power,SES_USR_0369_07,B0BP7XLX48,2023-02-28,0.7,1.0,False,30.0
USR_0369,power,SES_USR_0369_07,B08H9Z3XQW,2023-02-28,0.6036,0.9446,False,28.3
USR_0369,power,SES_USR_0369_07,B075TJHWVC,2023-02-28,0.5157,0.5267,False,15.8
USR_0369,power,SES_USR_0369_07,B09SB6SJB4,2023-02-28,0.4902,0.622,False,18.7
USR_0369,power,SES_USR_0369_07,B08L879JSN,2023-02-28,0.5147,0.7561,False,22.7
USR_0369,power,SES_USR_0369_07,B07GVGTSLN,2023-02-28,0.5208,0.7859,False,23.6
USR_0369,power,SES_USR_0369_07,B0BCKWZ884,2023-02-28,0.537,0.8688,False,26.1
USR_0369,power,SES_USR_0369_07,B09DDCQFMT,2023-02-28,0.3737,0.6332,True,19.0
USR_0369,power,SES_USR_0369_08,B0856HY85J,2023-02-18,0.5288,0.9392,False,28.2
USR_0369,power,SES_USR_0369_08,B08CTNJ985,2023-02-18,0.5385,0.7957,False,23.9
USR_0369,power,SES_USR_0369_08,B01MQZ7J8K,2023-02-18,0.4878,0.4497,False,13.5
USR_0369,power,SES_USR_0369_08,B0BCYQY9X5,2023-02-18,0.5367,0.5972,False,17.9
USR_0369,power,SES_USR_0369_09,B07S9M8YTY,2023-03-05,0.4701,0.8126,False,24.4
USR_0369,power,SES_USR_0369_09,B0B9RN5X8B,2023-03-05,0.5142,0.5258,False,15.8
USR_0369,power,SES_USR_0369_09,B09C635BMM,2023-03-05,0.4673,0.8923,True,26.8
USR_0369,power,SES_USR_0369_10,B07L9FW9GF,2023-02-02,0.4702,0.8643,False,25.9
USR_0369,power,SES_USR_0369_10,B0BB3CBFBM,2023-02-02,0.4901,0.5264,False,15.8
USR_0369,power,SES_USR_0369_10,B0BG62HMDJ,2023-02-02,0.5367,0.8152,False,24.5
USR_0369,power,SES_USR_0369_10,B09RWQ7YR6,2023-02-02,0.5516,0.9712,False,29.1
USR_0369,power,SES_USR_0369_10,B09MDCZJXS,2023-02-02,0.4214,0.7166,False,21.5
USR_0369,power,SES_USR_0369_10,B095PWLLY6,2023-02-02,0.4775,0.5005,False,15.0
USR_0369,power,SES_USR_0369_10,B095XCRDQW,2023-02-02,0.5408,0.9235,False,27.7
USR_0370,casual,SES_USR_0370_00,B07XLCFSSN,2023-11-30,0.5695,0.5939,False,17.8
USR_0370,casual,SES_USR_0370_00,B0B9RZ4G4W,2023-11-30,0.4667,0.4091,False,12.3
USR_0370,casual,SES_USR_0370_00,B0BM9H2NY9,2023-11-30,0.6316,0.581,False,17.4
USR_0370,casual,SES_USR_0370_00,B08MWJTST6,2023-11-30,0.4702,0.3173,True,9.5
USR_0370,casual,SES_USR_0370_00,B099S26HWG,2023-11-30,0.5136,0.5273,False,15.8
USR_0370,casual,SES_USR_0370_00,B09SJ1FTYV,2023-11-30,0.47,0.5249,True,15.7
USR_0370,casual,SES_USR_0370_00,B01JOFKL0A,2023-11-30,0.4491,0.2909,False,8.7
USR_0370,casual,SES_USR_0370_00,B00KIDSU8S,2023-11-30,0.5188,0.5232,False,15.7
USR_0370,casual,SES_USR_0370_01,B07DJLFMPS,2023-11-17,0.4896,0.7848,False,23.5
USR_0370,casual,SES_USR_0370_01,B07KSMBL2H,2023-11-17,0.86,0.6311,False,18.9
USR_0370,casual,SES_USR_0370_01,B0B2PQL5N3,2023-11-17,0.5144,0.6074,False,18.2
USR_0370,casual,SES_USR_0370_01,B06XDKWLJH,2023-11-17,0.5776,0.503,False,15.1
USR_0370,casual,SES_USR_0370_01,B0B23LW7NV,2023-11-17,0.6355,0.6678,False,20.0
USR_0370,casual,SES_USR_0370_02,B08HDCWDXD,2023-12-09,0.4672,0.617,False,18.5
USR_0370,casual,SES_USR_0370_02,B08MWJTST6,2023-12-09,0.4702,0.6261,False,18.8
USR_0370,casual,SES_USR_0370_02,B0BHZCNC4P,2023-12-09,0.3967,0.5223,True,15.7
USR_0370,casual,SES_USR_0370_02,B09XX51X2G,2023-12-09,0.4681,0.6773,False,20.3
USR_0370,casual,SES_USR_0370_02,B08JD36C6H,2023-12-09,0.5031,0.464,False,13.9
USR_0370,casual,SES_USR_0370_02,B07YWS9SP9,2023-12-09,0.472,0.5927,False,17.8
USR_0370,casual,SES_USR_0370_02,B09Q8HMKZX,2023-12-09,0.4903,0.625,False,18.7
USR_0370,casual,SES_USR_0370_02,B07JPX9CR7,2023-12-09,0.5665,0.5844,True,17.5
USR_0370,casual,SES_USR_0370_03,B018SJJ0GE,2023-12-21,0.5603,0.6701,False,20.1
USR_0370,casual,SES_USR_0370_03,B095244Q22,2023-12-21,0.3982,0.5003,False,15.0
USR_0370,casual,SES_USR_0370_03,B09JFR8H3Q,2023-12-21,0.444,0.4346,False,13.0
USR_0370,casual,SES_USR_0370_03,B08TT63N58,2023-12-21,0.2591,0.3232,True,9.7
USR_0370,casual,SES_USR_0370_04,B09W5XR9RT,2023-12-16,0.5601,0.7431,False,22.3
USR_0370,casual,SES_USR_0370_04,B098JYT4SY,2023-12-16,0.492,0.5726,True,17.2
USR_0370,casual,SES_USR_0370_04,B08D6RCM3Q,2023-12-16,0.4907,0.6209,False,18.6
USR_0370,casual,SES_USR_0370_04,B09ZPM4C2C,2023-12-16,0.4903,0.4946,False,14.8
USR_0370,casual,SES_USR_0370_04,B088WCFPQF,2023-12-16,0.5841,0.3374,False,10.1
USR_0370,casual,SES_USR_0370_04,B0BGSV43WY,2023-12-16,0.35,0.6747,False,20.2
USR_0370,casual,SES_USR_0370_04,B01M4GGIVU,2023-12-16,0.5219,0.5009,False,15.0
USR_0370,casual,SES_USR_0370_05,B08Y5KXR6Z,2023-11-07,0.4608,0.5454,False,16.4
USR_0370,casual,SES_USR_0370_05,B09CTRPSJR,2023-11-07,0.4252,0.7686,False,23.1
USR_0370,casual,SES_USR_0370_05,B078W65FJ7,2023-11-07,0.5774,0.5172,False,15.5
USR_0370,casual,SES_USR_0370_05,B01CS4A5V4,2023-11-07,0.4925,0.7793,True,23.4
USR_0370,casual,SES_USR_0370_05,B08H21B6V7,2023-11-07,0.4534,0.459,False,13.8
USR_0370,casual,SES_USR_0370_05,B0B4DT8MKT,2023-11-07,0.5138,0.5474,False,16.4
USR_0370,casual,SES_USR_0370_06,B0BPJBTB3F,2023-12-21,0.0,0.4776,True,14.3
USR_0370,casual,SES_USR_0370_06,B08243SKCK,2023-12-21,0.5153,0.5531,False,16.6
USR_0370,casual,SES_USR_0370_06,B081B1JL35,2023-12-21,0.3971,0.458,False,13.7
USR_0371,power,SES_USR_0371_00,B086WMSCN3,2023-09-12,0.4767,0.8195,False,24.6
USR_0371,power,SES_USR_0371_00,B08TDJNM3G,2023-09-12,0.4242,0.881,False,26.4
USR_0371,power,SES_USR_0371_00,B07FL3WRX5,2023-09-12,0.4045,0.8516,False,25.5
USR_0371,power,SES_USR_0371_00,B091JF2TFD,2023-09-12,0.4442,0.8565,False,25.7
USR_0371,power,SES_USR_0371_00,B07JW9H4J1,2023-09-12,0.5304,0.8889,False,26.7
USR_0371,power,SES_USR_0371_00,B09L8DSSFH,2023-09-12,0.3737,0.981,False,29.4
USR_0371,power,SES_USR_0371_00,B003L62T7W,2023-09-12,0.5588,0.9424,False,28.3
USR_0371,power,SES_USR_0371_00,B08CF3D7QR,2023-09-12,0.5461,0.8292,False,24.9
USR_0371,power,SES_USR_0371_01,B00ABMASXG,2023-09-16,0.5153,0.7021,False,21.1
USR_0371,power,SES_USR_0371_01,B09G2VTHQM,2023-09-16,0.4904,0.7804,False,23.4
USR_0371,power,SES_USR_0371_01,B07BRKK9JQ,2023-09-16,0.5558,0.6968,False,20.9
USR_0371,power,SES_USR_0371_01,B01D5H90L4,2023-09-16,0.5661,0.7665,False,23.0
USR_0371,power,SES_USR_0371_01,B08Y5QJTVK,2023-09-16,0.5602,1.0,True,30.0
USR_0371,power,SES_USR_0371_01,B07MKFNHKG,2023-09-16,0.5161,1.0,False,30.0
USR_0371,power,SES_USR_0371_01,B09KLVMZ3B,2023-09-16,0.4933,0.8176,False,24.5
USR_0371,power,SES_USR_0371_01,B0994GFWBH,2023-09-16,0.4676,0.5611,False,16.8
USR_0371,power,SES_USR_0371_01,B07SY4C3TD,2023-09-16,0.5623,0.6355,False,19.1
USR_0371,power,SES_USR_0371_02,B08K36NZSV,2023-09-25,0.5377,0.7138,False,21.4
USR_0371,power,SES_USR_0371_02,B01EJ5MM5M,2023-09-25,0.3352,0.549,False,16.5
USR_0371,power,SES_USR_0371_02,B08DPLCM6T,2023-09-25,0.5451,0.5144,False,15.4
USR_0371,power,SES_USR_0371_02,B01D5H8ZI8,2023-09-25,0.5457,0.7189,False,21.6
USR_0371,power,SES_USR_0371_02,B01GZSQJPA,2023-09-25,0.5086,0.6771,False,20.3
USR_0371,power,SES_USR_0371_02,B0B3DV7S9B,2023-09-25,0.3734,0.9033,False,27.1
USR_0371,power,SES_USR_0371_02,B0BBMGLQDW,2023-09-25,0.5134,0.4464,False,13.4
USR_0371,power,SES_USR_0371_02,B0941392C8,2023-09-25,0.3967,0.9521,False,28.6
USR_0371,power,SES_USR_0371_02,B09XBJ1CTN,2023-09-25,0.5143,0.7119,True,21.4
USR_0371,power,SES_USR_0371_03,B08GYG6T12,2023-08-26,0.6089,0.7454,False,22.4
USR_0371,power,SES_USR_0371_03,B09B125CFJ,2023-08-26,0.3736,0.7561,False,22.7
USR_0371,power,SES_USR_0371_03,B0BCVJ3PVP,2023-08-26,0.5836,0.9817,False,29.4
USR_0371,power,SES_USR_0371_03,B083RC4WFJ,2023-08-26,0.516,0.9091,True,27.3
USR_0371,power,SES_USR_0371_04,B09JKNF147,2023-08-11,0.4669,0.7965,False,23.9
USR_0371,power,SES_USR_0371_04,B079S811J3,2023-08-11,0.5467,0.7074,False,21.2
USR_0371,power,SES_USR_0371_04,B09FFK1PQG,2023-08-11,0.5612,0.5786,True,17.4
USR_0371,power,SES_USR_0371_04,B0BBN4DZBD,2023-08-11,0.4722,1.0,False,30.0
USR_0371,power,SES_USR_0371_04,B086JTMRYL,2023-08-11,0.5739,0.7716,False,23.1
USR_0371,power,SES_USR_0371_04,B00S2SEV7K,2023-08-11,0.4944,0.7391,False,22.2
USR_0371,power,SES_USR_0371_04,B07H8W9PB6,2023-08-11,0.49,0.8117,False,24.3
USR_0371,power,SES_USR_0371_04,B00N1U7JXM,2023-08-11,0.5652,0.9463,False,28.4
USR_0371,power,SES_USR_0371_04,B0941392C8,2023-08-11,0.3967,0.7908,False,23.7
USR_0371,power,SES_USR_0371_05,B0B9XLX8VR,2023-08-10,0.5392,0.7545,False,22.6
USR_0371,power,SES_USR_0371_05,B07VV37FT4,2023-08-10,0.5152,1.0,False,30.0
USR_0371,power,SES_USR_0371_05,B08WRKSF9D,2023-08-10,0.5641,0.9353,True,28.1
USR_0371,power,SES_USR_0371_05,B01HGCLUH6,2023-08-10,0.5994,0.6093,True,18.3
USR_0371,power,SES_USR_0371_05,B09SGGRKV8,2023-08-10,0.3751,0.7579,False,22.7
USR_0371,power,SES_USR_0371_05,B01MRARGBW,2023-08-10,0.491,0.5859,False,17.6
USR_0371,power,SES_USR_0371_06,B07CVR2L5K,2023-09-12,0.5642,0.9114,False,27.3
USR_0371,power,SES_USR_0371_06,B084MZXJN6,2023-09-12,0.5651,0.8222,False,24.7
USR_0371,power,SES_USR_0371_06,B097R4D42G,2023-09-12,0.5146,0.6736,False,20.2
USR_0371,power,SES_USR_0371_06,B08HF4W2CT,2023-09-12,0.4922,0.9482,False,28.4
USR_0371,power,SES_USR_0371_06,B09HCH3JZG,2023-09-12,0.5603,0.5902,False,17.7
USR_0371,power,SES_USR_0371_06,B083GKDRKR,2023-09-12,0.5998,0.7666,False,23.0
USR_0371,power,SES_USR_0371_06,B0BHYLCL19,2023-09-12,0.3734,0.8327,False,25.0
USR_0371,power,SES_USR_0371_06,B09M869Z5V,2023-09-12,0.5156,0.8621,False,25.9
USR_0371,power,SES_USR_0371_06,B07Q4NJQC5,2023-09-12,0.4678,0.8464,False,25.4
USR_0371,power,SES_USR_0371_07,B09DL9978Y,2023-08-23,0.4903,0.8458,False,25.4
USR_0371,power,SES_USR_0371_07,B00ZRBWPA0,2023-08-23,0.5374,0.8156,False,24.5
USR_0371,power,SES_USR_0371_07,B09MQSCJQ1,2023-08-23,0.5623,0.7291,False,21.9
USR_0371,power,SES_USR_0371_08,B00NNQMYNE,2023-09-20,0.5981,0.835,False,25.1
USR_0371,power,SES_USR_0371_08,B07DXRGWDJ,2023-09-20,0.4215,0.5451,False,16.4
USR_0371,power,SES_USR_0371_08,B09F6S8BT6,2023-09-20,0.5481,0.8597,True,25.8
USR_0371,power,SES_USR_0371_09,B09MTLG4TP,2023-08-08,0.5371,0.9975,False,29.9
USR_0371,power,SES_USR_0371_09,B08PKBMJKS,2023-08-08,0.4201,0.7036,False,21.1
USR_0371,power,SES_USR_0371_09,B078XFKBZL,2023-08-08,0.4218,0.7926,False,23.8
USR_0371,power,SES_USR_0371_09,B00JBNZPFM,2023-08-08,0.5207,1.0,False,30.0
USR_0371,power,SES_USR_0371_09,B0B61HYR92,2023-08-08,0.5134,0.811,False,24.3
USR_0371,power,SES_USR_0371_09,B09CMM3VGK,2023-08-08,0.468,0.7561,False,22.7
USR_0371,power,SES_USR_0371_10,B07N2MGB3G,2023-09-13,0.4962,0.8035,False,24.1
USR_0371,power,SES_USR_0371_10,B0BDS8MY8J,2023-09-13,0.5136,0.8073,False,24.2
USR_0371,power,SES_USR_0371_10,B0B4T8RSJ1,2023-09-13,0.4441,0.8919,False,26.8
USR_0371,power,SES_USR_0371_11,B07LG96SDB,2023-08-05,0.4222,0.692,True,20.8
USR_0371,power,SES_USR_0371_11,B074CWD7MS,2023-08-05,0.5706,1.0,False,30.0
USR_0371,power,SES_USR_0371_11,B072J83V9W,2023-08-05,0.5726,1.0,False,30.0
USR_0371,power,SES_USR_0371_11,B0856HY85J,2023-08-05,0.5288,0.8477,True,25.4
USR_0371,power,SES_USR_0371_11,B07PR1CL3S,2023-08-05,0.5653,0.8296,False,24.9
USR_0371,power,SES_USR_0371_11,B07GVGTSLN,2023-08-05,0.5208,0.8573,False,25.7
USR_0371,power,SES_USR_0371_11,B09FKDH6FS,2023-08-05,0.4884,0.6591,False,19.8
USR_0371,power,SES_USR_0371_11,B09T3H12GV,2023-08-05,0.537,0.8017,False,24.0
USR_0371,power,SES_USR_0371_11,B0BP89YBC1,2023-08-05,0.6318,0.6558,False,19.7
USR_0371,power,SES_USR_0371_12,B09SB6SJB4,2023-08-22,0.4902,0.7848,True,23.5
USR_0371,power,SES_USR_0371_12,B083GQGT3Z,2023-08-22,0.4908,0.6758,True,20.3
USR_0371,power,SES_USR_0371_12,B01L7C4IU2,2023-08-22,0.5152,0.9476,False,28.4
USR_0371,power,SES_USR_0371_12,B07VJ9ZTXS,2023-08-22,0.4668,0.8157,False,24.5
USR_0371,power,SES_USR_0371_12,B07NKNBTT3,2023-08-22,0.4915,0.9052,False,27.2
USR_0371,power,SES_USR_0371_13,B07WHS7MZ1,2023-08-21,0.5426,0.8629,False,25.9
USR_0371,power,SES_USR_0371_13,B005LJQMCK,2023-08-21,0.5344,0.8158,False,24.5
USR_0371,power,SES_USR_0371_13,B08Y1SJVV5,2023-08-21,0.4608,0.486,False,14.6
USR_0371,power,SES_USR_0371_13,B07F1T31ZZ,2023-08-21,0.4905,0.5844,False,17.5
USR_0371,power,SES_USR_0371_14,B09KH58JZR,2023-10-02,0.4912,0.7531,False,22.6
USR_0371,power,SES_USR_0371_14,B096TWZRJC,2023-10-02,0.491,0.4532,False,13.6
USR_0371,power,SES_USR_0371_14,B09BW334ML,2023-10-02,0.5396,0.8288,False,24.9
USR_0371,power,SES_USR_0371_14,B00935MGHS,2023-10-02,0.5175,0.9721,False,29.2
USR_0371,power,SES_USR_0371_14,B08CS3BT4L,2023-10-02,0.5176,0.5262,False,15.8
USR_0371,power,SES_USR_0371_15,B0912WJ87V,2023-09-18,0.4208,0.8299,False,24.9
USR_0371,power,SES_USR_0371_15,B0BBW521YC,2023-09-18,0.5602,0.5393,False,16.2
USR_0371,power,SES_USR_0371_15,B09NL4DCXK,2023-09-18,0.4448,1.0,False,30.0
USR_0371,power,SES_USR_0371_15,B0BBMGLQDW,2023-09-18,0.5134,0.8676,False,26.0
USR_0371,power,SES_USR_0371_15,B08DDRGWTJ,2023-09-18,0.558,0.7119,False,21.4
USR_0371,power,SES_USR_0371_15,B09BW334ML,2023-09-18,0.5396,0.8426,False,25.3
USR_0371,power,SES_USR_0371_15,B08FB2LNSZ,2023-09-18,0.4584,0.9287,True,27.9
USR_0371,power,SES_USR_0371_16,B0BP89YBC1,2023-08-14,0.6318,0.8649,True,25.9
USR_0371,power,SES_USR_0371_16,B08KS2KQTK,2023-08-14,0.491,0.7337,False,22.0
USR_0371,power,SES_USR_0371_16,B01JOFKL0A,2023-08-14,0.4491,0.8529,False,25.6
USR_0371,power,SES_USR_0371_16,B06XFTHCNY,2023-08-14,0.5164,0.9224,False,27.7
USR_0371,power,SES_USR_0371_17,B09NHVCHS9,2023-09-17,0.4733,0.7201,False,21.6
USR_0371,power,SES_USR_0371_17,B076VQS87V,2023-09-17,0.538,0.8525,False,25.6
USR_0371,power,SES_USR_0371_17,B07P434WJY,2023-09-17,0.5376,0.9441,False,28.3
USR_0371,power,SES_USR_0371_17,B0148NPH9I,2023-09-17,0.5947,0.7272,False,21.8
USR_0371,power,SES_USR_0371_17,B07HZ2QCGR,2023-09-17,0.4492,1.0,True,30.0
USR_0371,power,SES_USR_0371_17,B0811VCGL5,2023-09-17,0.5395,0.8238,False,24.7
USR_0371,power,SES_USR_0371_17,B0BMM7R92G,2023-09-17,0.5834,0.9056,False,27.2
USR_0372,power,SES_USR_0372_00,B08MZQBFLN,2023-12-02,0.481,0.869,False,26.1
USR_0372,power,SES_USR_0372_00,B0BPBG712X,2023-12-02,0.56,0.7776,False,23.3
USR_0372,power,SES_USR_0372_00,B01MQ2A86A,2023-12-02,0.6154,0.8009,False,24.0
USR_0372,power,SES_USR_0372_00,B09LD3116F,2023-12-02,0.4925,0.5154,False,15.5
USR_0372,power,SES_USR_0372_00,B08WRWPM22,2023-12-02,0.5007,0.5562,False,16.7
USR_0372,power,SES_USR_0372_00,B0846D5CBP,2023-12-02,0.5874,0.7734,False,23.2
USR_0372,power,SES_USR_0372_00,B07DC4RZPY,2023-12-02,0.6156,0.8856,False,26.6
USR_0372,power,SES_USR_0372_00,B07WHS7MZ1,2023-12-02,0.5426,0.9015,False,27.0
USR_0372,power,SES_USR_0372_01,B08X77LM8C,2023-12-05,0.4204,0.5433,False,16.3
USR_0372,power,SES_USR_0372_01,B09KNMLH4Y,2023-12-05,0.4902,0.8258,False,24.8
USR_0372,power,SES_USR_0372_01,B07L3NDN24,2023-12-05,0.4481,0.5532,False,16.6
USR_0372,power,SES_USR_0372_01,B09NL4DCXK,2023-12-05,0.4448,0.521,False,15.6
USR_0372,power,SES_USR_0372_01,B08H6B3G96,2023-12-05,0.538,0.9204,False,27.6
USR_0372,power,SES_USR_0372_01,B0798PJPCL,2023-12-05,0.5489,0.9257,False,27.8
USR_0372,power,SES_USR_0372_01,B097JQ1J5G,2023-12-05,0.3333,0.5971,False,17.9
USR_0372,power,SES_USR_0372_02,B09C6HXFC1,2023-10-27,0.5839,0.9408,False,28.2
USR_0372,power,SES_USR_0372_02,B0BG62HMDJ,2023-10-27,0.5367,1.0,False,30.0
USR_0372,power,SES_USR_0372_02,B083T5G5PM,2023-10-27,0.559,0.6893,False,20.7
USR_0372,power,SES_USR_0372_03,B06XR9PR5X,2023-10-27,0.5733,0.9832,False,29.5
USR_0372,power,SES_USR_0372_03,B09BN2NPBD,2023-10-27,0.5001,0.5067,False,15.2
USR_0372,power,SES_USR_0372_03,B099PR2GQJ,2023-10-27,0.42,0.8548,False,25.6
USR_0372,power,SES_USR_0372_04,B0746N6WML,2023-11-18,0.5384,0.7549,False,22.6
USR_0372,power,SES_USR_0372_04,B08HDJ86NZ,2023-11-18,0.5796,0.9321,False,28.0
USR_0372,power,SES_USR_0372_04,B0B9BXKBC7,2023-11-18,0.6068,0.8846,False,26.5
USR_0372,power,SES_USR_0372_04,B0B3RRWSF6,2023-11-18,0.5561,0.8055,False,24.2
USR_0372,power,SES_USR_0372_04,B08FB2LNSZ,2023-11-18,0.4584,0.5265,True,15.8
USR_0372,power,SES_USR_0372_04,B01M265AAK,2023-11-18,0.5369,0.7776,False,23.3
USR_0372,power,SES_USR_0372_04,B0B1F6GQPS,2023-11-18,0.4224,0.4929,True,14.8
USR_0372,power,SES_USR_0372_04,B0B84QN4CN,2023-11-18,0.3734,0.742,False,22.3
USR_0372,power,SES_USR_0372_05,B00LOD70SC,2023-11-08,0.5384,0.9749,False,29.2
USR_0372,power,SES_USR_0372_05,B08CF3B7N1,2023-11-08,0.5252,0.953,True,28.6
USR_0372,power,SES_USR_0372_05,B0B86CDHL1,2023-11-08,0.5834,0.8029,False,24.1
USR_0372,power,SES_USR_0372_05,B00HVXS7WC,2023-11-08,0.5424,1.0,False,30.0
USR_0372,power,SES_USR_0372_05,B08L879JSN,2023-11-08,0.5147,0.7305,True,21.9
USR_0372,power,SES_USR_0372_06,B09NNGHG22,2023-11-30,0.5371,0.8285,True,24.9
USR_0372,power,SES_USR_0372_06,B07TR5HSR9,2023-11-30,0.5549,0.8752,False,26.3
USR_0372,power,SES_USR_0372_06,B07232M876,2023-11-30,0.5784,0.7522,False,22.6
USR_0372,power,SES_USR_0372_06,B09BN2NPBD,2023-11-30,0.5001,0.9823,False,29.5
USR_0372,power,SES_USR_0372_06,B014SZPBM4,2023-11-30,0.5615,0.8191,False,24.6
USR_0372,power,SES_USR_0372_06,B08ZHYNTM1,2023-11-30,0.5417,0.8514,False,25.5
USR_0372,power,SES_USR_0372_06,B088WCFPQF,2023-11-30,0.5841,0.6918,False,20.8
USR_0372,power,SES_USR_0372_06,B0BNLFQDG2,2023-11-30,0.3967,1.0,False,30.0
USR_0372,power,SES_USR_0372_07,B07ZR4S1G4,2023-12-02,0.5619,0.878,False,26.3
USR_0372,power,SES_USR_0372_07,B0BR4F878Q,2023-12-02,0.6911,0.8574,False,25.7
USR_0372,power,SES_USR_0372_07,B075ZTJ9XR,2023-12-02,0.5852,0.7697,False,23.1
USR_0372,power,SES_USR_0372_08,B082T6GVG9,2023-11-20,0.5431,0.9037,True,27.1
USR_0372,power,SES_USR_0372_08,B09LRZYBH1,2023-11-20,0.4202,0.8257,False,24.8
USR_0372,power,SES_USR_0372_08,B09CMM3VGK,2023-11-20,0.468,1.0,False,30.0
USR_0372,power,SES_USR_0372_08,B09YHLPQYT,2023-11-20,0.5134,0.7573,False,22.7
USR_0372,power,SES_USR_0372_08,B015GX9Y0W,2023-11-20,0.4442,0.8788,True,26.4
USR_0372,power,SES_USR_0372_09,B0B2DD66GS,2023-11-10,0.5971,0.8869,False,26.6
USR_0372,power,SES_USR_0372_09,B07F1T31ZZ,2023-11-10,0.4905,0.9268,False,27.8
USR_0372,power,SES_USR_0372_09,B09YHLPQYT,2023-11-10,0.5134,0.6937,True,20.8
USR_0372,power,SES_USR_0372_09,B07B275VN9,2023-11-10,0.3982,0.9847,False,29.5
USR_0372,power,SES_USR_0372_09,B01C8P29N0,2023-11-10,0.5297,0.752,False,22.6
USR_0372,power,SES_USR_0372_09,B08ZN4B121,2023-11-10,0.4303,0.6477,False,19.4
USR_0372,power,SES_USR_0372_09,B07TCN5VR9,2023-11-10,0.4975,0.8623,False,25.9
USR_0372,power,SES_USR_0372_09,B00GG59HU2,2023-11-10,0.591,1.0,False,30.0
USR_0372,power,SES_USR_0372_09,B08497Z1MQ,2023-11-10,0.5383,0.7935,False,23.8
USR_0372,power,SES_USR_0372_10,B077BTLQ67,2023-11-15,0.4437,0.8632,False,25.9
USR_0372,power,SES_USR_0372_10,B07S7DCJKS,2023-11-15,0.5437,0.7702,False,23.1
USR_0372,power,SES_USR_0372_10,B0756K5DYZ,2023-11-15,0.4736,0.8345,False,25.0
USR_0372,power,SES_USR_0372_11,B08VS3YLRK,2023-12-02,0.496,0.6707,False,20.1
